MatchID,Date,Patch,EventID,EventName,EventStage,Team1ID,Team2ID,Team1,Team2,Team1_MapScore,Team2_MapScore
8693,2021-01-20 16:00:00,"Patch 2.0Added YoruAdded Brimstone buffsAdded Omen, Classic nerfs ",280,VERSUS LEGENDS,Group Stage: Group A,576,92,iPon Esport,Team Spectralis,1,0
8699,2021-01-20 16:00:00,"Patch 2.0Added YoruAdded Brimstone buffsAdded Omen, Classic nerfs ",280,VERSUS LEGENDS,Group Stage: Group B,1234,2252,Team Sampi,SLAMMING GEARS,1,0
8717,2021-01-20 16:00:00,"Patch 2.0Added YoruAdded Brimstone buffsAdded Omen, Classic nerfs ",280,VERSUS LEGENDS,Group Stage: Group E,2347,2103,Arcana,Tale Quale,1,0
8722,2021-01-20 16:00:00,"Patch 2.0Added YoruAdded Brimstone buffsAdded Omen, Classic nerfs ",280,VERSUS LEGENDS,Group Stage: Group F,1474,2118,eSuba,TooManyQuestions,1,0
8723,2021-01-20 16:00:00,"Patch 2.0Added YoruAdded Brimstone buffsAdded Omen, Classic nerfs ",280,VERSUS LEGENDS,Group Stage: Group F,2101,1071,LAGOS,unsigned,1,0
8735,2021-01-20 16:00:00,"Patch 2.0Added YoruAdded Brimstone buffsAdded Omen, Classic nerfs ",280,VERSUS LEGENDS,Group Stage: Group H,2341,2290,Badmental Badgame,GAMAX eSports,1,0
8589,2021-01-20 15:00:00,"Patch 2.0Added YoruAdded Brimstone buffsAdded Omen, Classic nerfs ",278,LVP Rising Series #1,Main Event: Decider (B),2118,2310,TooManyQuestions,S2V Esports,1,0
8690,2021-01-20 15:00:00,"Patch 2.0Added YoruAdded Brimstone buffsAdded Omen, Classic nerfs ",280,VERSUS LEGENDS,Group Stage: Group A,673,576,Team Finest,iPon Esport,1,0
8696,2021-01-20 15:00:00,"Patch 2.0Added YoruAdded Brimstone buffsAdded Omen, Classic nerfs ",280,VERSUS LEGENDS,Group Stage: Group B,1010,1234,Inside Games,Team Sampi,1,0
8697,2021-01-20 15:00:00,"Patch 2.0Added YoruAdded Brimstone buffsAdded Omen, Classic nerfs ",280,VERSUS LEGENDS,Group Stage: Group B,2026,2252,Arbalest,SLAMMING GEARS,1,0
8702,2021-01-20 15:00:00,"Patch 2.0Added YoruAdded Brimstone buffsAdded Omen, Classic nerfs ",280,VERSUS LEGENDS,Group Stage: Group C,6267,876,One Breath Gaming,Enterprise Esports,1,0
8703,2021-01-20 15:00:00,"Patch 2.0Added YoruAdded Brimstone buffsAdded Omen, Classic nerfs ",280,VERSUS LEGENDS,Group Stage: Group C,935,2034,Anatolia Esports,VISU Gaming,1,0
8709,2021-01-20 15:00:00,"Patch 2.0Added YoruAdded Brimstone buffsAdded Omen, Classic nerfs ",280,VERSUS LEGENDS,Group Stage: Group D,2337,2335,IC9,Aqualix,1,0
8714,2021-01-20 15:00:00,"Patch 2.0Added YoruAdded Brimstone buffsAdded Omen, Classic nerfs ",280,VERSUS LEGENDS,Group Stage: Group E,1237,2347,Sangal Esports,Arcana,1,0
8726,2021-01-20 15:00:00,"Patch 2.0Added YoruAdded Brimstone buffsAdded Omen, Classic nerfs ",280,VERSUS LEGENDS,Group Stage: Group G,2307,2339,CISFAITH,Plore Gaming,1,0
8732,2021-01-20 15:00:00,"Patch 2.0Added YoruAdded Brimstone buffsAdded Omen, Classic nerfs ",280,VERSUS LEGENDS,Group Stage: Group H,2036,2341,Besiktas Esports,Badmental Badgame,1,0
8700,2021-01-20 14:00:00,"Patch 2.0Added YoruAdded Brimstone buffsAdded Omen, Classic nerfs ",280,VERSUS LEGENDS,Group Stage: Group C,2034,6267,VISU Gaming,One Breath Gaming,1,0
8712,2021-01-20 14:00:00,"Patch 2.0Added YoruAdded Brimstone buffsAdded Omen, Classic nerfs ",280,VERSUS LEGENDS,Group Stage: Group E,2103,1237,Tale Quale,Sangal Esports,1,0
8713,2021-01-20 14:00:00,"Patch 2.0Added YoruAdded Brimstone buffsAdded Omen, Classic nerfs ",280,VERSUS LEGENDS,Group Stage: Group E,2347,1574,Arcana,aspyxia,1,0
8718,2021-01-20 14:00:00,"Patch 2.0Added YoruAdded Brimstone buffsAdded Omen, Classic nerfs ",280,VERSUS LEGENDS,Group Stage: Group F,1071,1474,unsigned,eSuba,1,0
8731,2021-01-20 14:00:00,"Patch 2.0Added YoruAdded Brimstone buffsAdded Omen, Classic nerfs ",280,VERSUS LEGENDS,Group Stage: Group H,2341,1909,Badmental Badgame,KnockOut Esports,1,0
8587,2021-01-20 13:50:00,"Patch 2.0Added YoruAdded Brimstone buffsAdded Omen, Classic nerfs ",278,LVP Rising Series #1,Main Event: Winner's (B),575,2118,Eloquence,TooManyQuestions,1,0
8683,2021-01-19 20:45:00,"Patch 2.0Added YoruAdded Brimstone buffsAdded Omen, Classic nerfs ",281,WSOE Online V,Qualifier: Lower Round 1,1269,2348,Lycus Empire,VIRTUOSO,1,0
8680,2021-01-19 20:00:00,"Patch 2.0Added YoruAdded Brimstone buffsAdded Omen, Classic nerfs ",281,WSOE Online V,Qualifier: Lower Round 1,470,302,Complexity,Spot Up,1,0
8682,2021-01-19 20:00:00,"Patch 2.0Added YoruAdded Brimstone buffsAdded Omen, Classic nerfs ",281,WSOE Online V,Qualifier: Lower Round 1,2214,993,On The Way,Phoenix1,1,0
8670,2021-01-19 19:15:00,"Patch 2.0Added YoruAdded Brimstone buffsAdded Omen, Classic nerfs ",281,WSOE Online V,Qualifier: Upper Quarterfinals,1267,1669,Cloud9 White ,Able Esports,1,0
8671,2021-01-19 19:15:00,"Patch 2.0Added YoruAdded Brimstone buffsAdded Omen, Classic nerfs ",281,WSOE Online V,Qualifier: Upper Quarterfinals,6419,1166,Elysium,Time In,1,0
8672,2021-01-19 19:15:00,"Patch 2.0Added YoruAdded Brimstone buffsAdded Omen, Classic nerfs ",281,WSOE Online V,Qualifier: Upper Quarterfinals,2382,2400,Balanced Esports,Dem Boys Cold,1,0
8663,2021-01-19 18:00:00,"Patch 2.0Added YoruAdded Brimstone buffsAdded Omen, Classic nerfs ",281,WSOE Online V,Qualifier: Upper Round of 16,1669,2249,Able Esports,Spotlight,1,0
8665,2021-01-19 18:00:00,"Patch 2.0Added YoruAdded Brimstone buffsAdded Omen, Classic nerfs ",281,WSOE Online V,Qualifier: Upper Round of 16,1166,2348,Time In,VIRTUOSO,1,0
8669,2021-01-19 18:00:00,"Patch 2.0Added YoruAdded Brimstone buffsAdded Omen, Classic nerfs ",281,WSOE Online V,Qualifier: Upper Round of 16,1715,1299,down bad,Obstacle,1,0
8681,2021-01-19 18:00:00,"Patch 2.0Added YoruAdded Brimstone buffsAdded Omen, Classic nerfs ",281,WSOE Online V,Qualifier: Lower Round 1,2207,837,Snowmen,Serenity,1,0
8605,2021-01-19 17:00:00,"Patch 2.0Added YoruAdded Brimstone buffsAdded Omen, Classic nerfs ",282,D2E Series Brazil,January: Quarterfinals,2257,2345,BAR100LONA,ÉPEGADINHA,2,1
8606,2021-01-19 17:00:00,"Patch 2.0Added YoruAdded Brimstone buffsAdded Omen, Classic nerfs ",282,D2E Series Brazil,January: Quarterfinals,889,2440,DELIRAWOW,Gangue do Fra(Squad5),2,0
8583,2021-01-19 16:00:00,"Patch 2.0Added YoruAdded Brimstone buffsAdded Omen, Classic nerfs ",278,LVP Rising Series #1,Main Event: Elimination (A),2318,5214,Don't Even Ask,CGN Esports,1,0
8617,2021-01-19 16:00:00,"Patch 2.0Added YoruAdded Brimstone buffsAdded Omen, Classic nerfs ",280,VERSUS LEGENDS,Group Stage: Group A,673,92,Team Finest,Team Spectralis,1,0
8623,2021-01-19 16:00:00,"Patch 2.0Added YoruAdded Brimstone buffsAdded Omen, Classic nerfs ",280,VERSUS LEGENDS,Group Stage: Group B,1010,2252,Inside Games,SLAMMING GEARS,1,0
8624,2021-01-19 16:00:00,"Patch 2.0Added YoruAdded Brimstone buffsAdded Omen, Classic nerfs ",280,VERSUS LEGENDS,Group Stage: Group B,2026,1234,Arbalest,Team Sampi,1,0
8647,2021-01-19 16:00:00,"Patch 2.0Added YoruAdded Brimstone buffsAdded Omen, Classic nerfs ",280,VERSUS LEGENDS,Group Stage: Group F,1474,1071,eSuba,unsigned,1,0
8615,2021-01-19 15:00:00,"Patch 2.0Added YoruAdded Brimstone buffsAdded Omen, Classic nerfs ",280,VERSUS LEGENDS,Group Stage: Group A,576,673,iPon Esport,Team Finest,1,0
8621,2021-01-19 15:00:00,"Patch 2.0Added YoruAdded Brimstone buffsAdded Omen, Classic nerfs ",280,VERSUS LEGENDS,Group Stage: Group B,1234,1010,Team Sampi,Inside Games,1,0
8620,2021-01-19 14:00:00,"Patch 2.0Added YoruAdded Brimstone buffsAdded Omen, Classic nerfs ",280,VERSUS LEGENDS,Group Stage: Group B,2252,1234,SLAMMING GEARS,Team Sampi,1,0
8637,2021-01-19 14:00:00,"Patch 2.0Added YoruAdded Brimstone buffsAdded Omen, Classic nerfs ",280,VERSUS LEGENDS,Group Stage: Group E,1237,1574,Sangal Esports,aspyxia,1,0
8644,2021-01-19 14:00:00,"Patch 2.0Added YoruAdded Brimstone buffsAdded Omen, Classic nerfs ",280,VERSUS LEGENDS,Group Stage: Group F,1071,2118,unsigned,TooManyQuestions,1,0
8581,2021-01-19 13:15:00,"Patch 2.0Added YoruAdded Brimstone buffsAdded Omen, Classic nerfs ",278,LVP Rising Series #1,Main Event: Opening (A),108,5214,forZe,CGN Esports,1,0
8645,2021-01-19 12:00:00,"Patch 2.0Added YoruAdded Brimstone buffsAdded Omen, Classic nerfs ",280,VERSUS LEGENDS,Group Stage: Group F,2118,1474,TooManyQuestions,eSuba,1,0
8298,2021-01-17 17:10:00,"Patch 2.0Added YoruAdded Brimstone buffsAdded Omen, Classic nerfs ",268,Ultimaster AOC ,Main Event: Grand Final,420,1911,Team Vikings,Imperial Esports,3,1
8414,2021-01-17 17:00:00,"Patch 2.0Added YoruAdded Brimstone buffsAdded Omen, Classic nerfs ",216,Nerd Street Gamers Winter Championship,Playoffs: Bronze Final,856,1152,Andbox,Equinox Esports,2,1
8415,2021-01-17 17:00:00,"Patch 2.0Added YoruAdded Brimstone buffsAdded Omen, Classic nerfs ",216,Nerd Street Gamers Winter Championship,Playoffs: Grand Final,2,642,Sentinels,Luminosity,2,3
8513,2021-01-17 11:00:00,"Patch 2.0Added YoruAdded Brimstone buffsAdded Omen, Classic nerfs ",278,LVP Rising Series #1,Qualifier: Round of 32,2304,2311,Giants Gaming,GRAZHtAS,2,0
8463,2021-01-17 10:00:00,"Patch 2.0Added YoruAdded Brimstone buffsAdded Omen, Classic nerfs ",276,Underdogs #4,Playoffs: Semifinals,2297,686,Les Braqueurs,Megastitut,1,2
8488,2021-01-17 04:00:00,"Patch 2.0Added YoruAdded Brimstone buffsAdded Omen, Classic nerfs ",173,Logitech G Pacific Open+,Main Event: Semifinals,617,1485,Team SMG,Aricat Esport,2,1
8468,2021-01-16 23:00:00,"Patch 2.0Added YoruAdded Brimstone buffsAdded Omen, Classic nerfs ",173,Logitech G Pacific Open+,Main Event: Quarterfinals,879,2270,Todak,Foxy Araikordai,2,1
8469,2021-01-16 23:00:00,"Patch 2.0Added YoruAdded Brimstone buffsAdded Omen, Classic nerfs ",173,Logitech G Pacific Open+,Main Event: Quarterfinals,1915,619,NXL LIGAGAME,Only One Word,2,1
8470,2021-01-16 23:00:00,"Patch 2.0Added YoruAdded Brimstone buffsAdded Omen, Classic nerfs ",173,Logitech G Pacific Open+,Main Event: Quarterfinals,617,1481,Team SMG,NG.Black,2,0
8471,2021-01-16 23:00:00,"Patch 2.0Added YoruAdded Brimstone buffsAdded Omen, Classic nerfs ",173,Logitech G Pacific Open+,Main Event: Quarterfinals,1485,1941,Aricat Esport,Boss Gold,2,0
8413,2021-01-16 21:30:00,"Patch 2.0Added YoruAdded Brimstone buffsAdded Omen, Classic nerfs ",216,Nerd Street Gamers Winter Championship,Playoffs: Semifinals,642,1152,Luminosity,Equinox Esports,2,1
8297,2021-01-16 19:00:00,"Patch 2.0Added YoruAdded Brimstone buffsAdded Omen, Classic nerfs ",268,Ultimaster AOC ,Main Event: Semifinals,1911,417,Imperial Esports,Black Dragons,2,0
8296,2021-01-16 17:59:00,"Patch 2.0Added YoruAdded Brimstone buffsAdded Omen, Classic nerfs ",268,Ultimaster AOC ,Main Event: Semifinals,420,4894,Team Vikings,Keyd Stars,2,0
8411,2021-01-16 17:50:00,"Patch 2.0Added YoruAdded Brimstone buffsAdded Omen, Classic nerfs ",216,Nerd Street Gamers Winter Championship,Playoffs: Quarterfinals,1034,642,NRG Esports,Luminosity,1,2
8410,2021-01-16 17:35:00,"Patch 2.0Added YoruAdded Brimstone buffsAdded Omen, Classic nerfs ",216,Nerd Street Gamers Winter Championship,Playoffs: Quarterfinals,1152,473,Equinox Esports,Built By Gamers,2,0
8408,2021-01-16 15:00:00,"Patch 2.0Added YoruAdded Brimstone buffsAdded Omen, Classic nerfs ",216,Nerd Street Gamers Winter Championship,Playoffs: Quarterfinals,427,2,Envy,Sentinels,1,2
8409,2021-01-16 15:00:00,"Patch 2.0Added YoruAdded Brimstone buffsAdded Omen, Classic nerfs ",216,Nerd Street Gamers Winter Championship,Playoffs: Quarterfinals,856,188,Andbox,Cloud9,2,1
8455,2021-01-16 13:00:00,"Patch 2.0Added YoruAdded Brimstone buffsAdded Omen, Classic nerfs ",276,Underdogs #4,Group Stage: Opening (B),556,2294,keepYOURskill,M1XXX,1,0
8473,2021-01-16 13:00:00,"Patch 2.0Added YoruAdded Brimstone buffsAdded Omen, Classic nerfs ",278,LVP Rising Series #1,Qualifier: Round of 64,353,1964,B7 Warriors,2G4L,1,2
8479,2021-01-16 13:00:00,"Patch 2.0Added YoruAdded Brimstone buffsAdded Omen, Classic nerfs ",278,LVP Rising Series #1,Qualifier: Round of 64,2499,2306,Movistar Riders,top500 and dog,2,0
8482,2021-01-16 13:00:00,"Patch 2.0Added YoruAdded Brimstone buffsAdded Omen, Classic nerfs ",278,LVP Rising Series #1,Qualifier: Round of 64,92,2308,Team Spectralis,Team Gravity,2,1
8483,2021-01-16 13:00:00,"Patch 2.0Added YoruAdded Brimstone buffsAdded Omen, Classic nerfs ",278,LVP Rising Series #1,Qualifier: Round of 64,1021,1887,Vengeance,Furore Draco,2,0
8484,2021-01-16 13:00:00,"Patch 2.0Added YoruAdded Brimstone buffsAdded Omen, Classic nerfs ",278,LVP Rising Series #1,Qualifier: Round of 64,2310,2309,S2V Esports,WDNO,2,0
8485,2021-01-16 13:00:00,"Patch 2.0Added YoruAdded Brimstone buffsAdded Omen, Classic nerfs ",278,LVP Rising Series #1,Qualifier: Round of 64,76,1639,SuperStars,Flash and Dash,2,1
8102,2021-01-16 05:00:00,"Patch 2.0Added YoruAdded Brimstone buffsAdded Omen, Classic nerfs ",251,AE League: Conqueror,Playoffs: Grand Final,1915,617,NXL LIGAGAME,Team SMG,2,3
8431,2021-01-15 23:00:00,"Patch 2.0Added YoruAdded Brimstone buffsAdded Omen, Classic nerfs ",173,Logitech G Pacific Open+,Main Event: Round of 16,466,1481,BOOM Esports,NG.Black,1,2
8433,2021-01-15 23:00:00,"Patch 2.0Added YoruAdded Brimstone buffsAdded Omen, Classic nerfs ",173,Logitech G Pacific Open+,Main Event: Round of 16,617,2302,Team SMG,Darkness,2,0
8435,2021-01-15 23:00:00,"Patch 2.0Added YoruAdded Brimstone buffsAdded Omen, Classic nerfs ",173,Logitech G Pacific Open+,Main Event: Round of 16,879,2303,Todak,Lightning,2,1
8436,2021-01-15 23:00:00,"Patch 2.0Added YoruAdded Brimstone buffsAdded Omen, Classic nerfs ",173,Logitech G Pacific Open+,Main Event: Round of 16,1485,2044,Aricat Esport,ex-Five Ace e-Sports,2,1
8294,2021-01-15 21:00:00,"Patch 2.0Added YoruAdded Brimstone buffsAdded Omen, Classic nerfs ",268,Ultimaster AOC ,Main Event: Quarterfinals,1911,1310,Imperial Esports,ME CONTRATA,2,0
8402,2021-01-15 21:00:00,"Patch 2.0Added YoruAdded Brimstone buffsAdded Omen, Classic nerfs ",216,Nerd Street Gamers Winter Championship,Group Stage: Decider (C),533,642,XSET,Luminosity,1,2
8407,2021-01-15 21:00:00,"Patch 2.0Added YoruAdded Brimstone buffsAdded Omen, Classic nerfs ",216,Nerd Street Gamers Winter Championship,Group Stage: Decider (D),188,2291,Cloud9,Ghost Gaming,2,0
8421,2021-01-15 19:00:00,"Patch 2.0Added YoruAdded Brimstone buffsAdded Omen, Classic nerfs ",274,Super League Arena,Tournament: Quarterfinals,853,1269,Prism Esports,Lycus Empire,2,0
8295,2021-01-15 18:30:00,"Patch 2.0Added YoruAdded Brimstone buffsAdded Omen, Classic nerfs ",268,Ultimaster AOC ,Main Event: Quarterfinals,417,2254,Black Dragons,TREMBALA,2,1
8401,2021-01-15 18:30:00,"Patch 2.0Added YoruAdded Brimstone buffsAdded Omen, Classic nerfs ",216,Nerd Street Gamers Winter Championship,Group Stage: Winner's (C),427,533,Envy,XSET,2,1
8406,2021-01-15 18:15:00,"Patch 2.0Added YoruAdded Brimstone buffsAdded Omen, Classic nerfs ",216,Nerd Street Gamers Winter Championship,Group Stage: Winner's (D),188,1152,Cloud9,Equinox Esports,1,2
8459,2021-01-15 17:00:00,"Patch 2.0Added YoruAdded Brimstone buffsAdded Omen, Classic nerfs ",276,Underdogs #4,Group Stage: Decider (A),2213,2296,SIGN US,wesh guys,1,0
8397,2021-01-15 16:30:00,"Patch 2.0Added YoruAdded Brimstone buffsAdded Omen, Classic nerfs ",216,Nerd Street Gamers Winter Championship,Group Stage: Decider (B),2,674,Sentinels,Spacestation Gaming,2,0
8422,2021-01-15 16:00:00,"Patch 2.0Added YoruAdded Brimstone buffsAdded Omen, Classic nerfs ",274,Super League Arena,Tournament: Quarterfinals,1246,1267,DREAMLAND,Cloud9 White ,2,0
8396,2021-01-15 13:00:00,"Patch 2.0Added YoruAdded Brimstone buffsAdded Omen, Classic nerfs ",216,Nerd Street Gamers Winter Championship,Group Stage: Winner's (B),2,1034,Sentinels,NRG Esports,1,2
8453,2021-01-15 13:00:00,"Patch 2.0Added YoruAdded Brimstone buffsAdded Omen, Classic nerfs ",276,Underdogs #4,Group Stage: Opening (A),2213,2295,SIGN US,Chichaland,1,0
8312,2021-01-15 12:50:00,"Patch 2.0Added YoruAdded Brimstone buffsAdded Omen, Classic nerfs ",272,Open Fire,Main Event: Grand Final,1237,6132,Sangal Esports,İstanbul Wildcats,1,3
8417,2021-01-15 07:30:00,"Patch 2.0Added YoruAdded Brimstone buffsAdded Omen, Classic nerfs ",271,The Esports Club Invitational,Tournament: Upper Semifinals,918,1204,Global Esports,Paratroops,2,1
8405,2021-01-14 19:40:00,"Patch 2.0Added YoruAdded Brimstone buffsAdded Omen, Classic nerfs ",216,Nerd Street Gamers Winter Championship,Group Stage: Elimination (D),2287,2291,eUnited,Ghost Gaming,1,2
8293,2021-01-14 19:00:00,"Patch 2.0Added YoruAdded Brimstone buffsAdded Omen, Classic nerfs ",268,Ultimaster AOC ,Main Event: Quarterfinals,4894,1693,Keyd Stars,Athletico Zombies,2,0
8400,2021-01-14 18:50:00,"Patch 2.0Added YoruAdded Brimstone buffsAdded Omen, Classic nerfs ",216,Nerd Street Gamers Winter Championship,Group Stage: Elimination (C),940,642,Team 2D,Luminosity,1,2
8292,2021-01-14 17:00:00,"Patch 2.0Added YoruAdded Brimstone buffsAdded Omen, Classic nerfs ",268,Ultimaster AOC ,Main Event: Quarterfinals,420,2259,Team Vikings,AU POINT,2,0
8403,2021-01-14 16:55:00,"Patch 2.0Added YoruAdded Brimstone buffsAdded Omen, Classic nerfs ",216,Nerd Street Gamers Winter Championship,Group Stage: Opening (D),188,2287,Cloud9,eUnited,2,1
8404,2021-01-14 16:50:00,"Patch 2.0Added YoruAdded Brimstone buffsAdded Omen, Classic nerfs ",216,Nerd Street Gamers Winter Championship,Group Stage: Opening (D),1152,2291,Equinox Esports,Ghost Gaming,2,0
8398,2021-01-14 15:00:00,"Patch 2.0Added YoruAdded Brimstone buffsAdded Omen, Classic nerfs ",216,Nerd Street Gamers Winter Championship,Group Stage: Opening (C),427,940,Envy,Team 2D,2,0
8399,2021-01-14 15:00:00,"Patch 2.0Added YoruAdded Brimstone buffsAdded Omen, Classic nerfs ",216,Nerd Street Gamers Winter Championship,Group Stage: Opening (C),533,642,XSET,Luminosity,2,0
8311,2021-01-14 14:00:00,"Patch 2.0Added YoruAdded Brimstone buffsAdded Omen, Classic nerfs ",272,Open Fire,Main Event: Semifinals,6132,1453,İstanbul Wildcats,OtherSide,2,1
8418,2021-01-14 07:30:00,"Patch 2.0Added YoruAdded Brimstone buffsAdded Omen, Classic nerfs ",271,The Esports Club Invitational,Tournament: Upper Semifinals,2028,1146,XTZ Esports,Godlike Esports,1,2
8395,2021-01-13 19:00:00,"Patch 2.0Added YoruAdded Brimstone buffsAdded Omen, Classic nerfs ",216,Nerd Street Gamers Winter Championship,Group Stage: Elimination (B),674,793,Spacestation Gaming,Moon Raccoons,2,0
8394,2021-01-13 17:30:00,"Patch 2.0Added YoruAdded Brimstone buffsAdded Omen, Classic nerfs ",216,Nerd Street Gamers Winter Championship,Group Stage: Opening (B),1034,793,NRG Esports,Moon Raccoons,2,0
8393,2021-01-13 17:00:00,"Patch 2.0Added YoruAdded Brimstone buffsAdded Omen, Classic nerfs ",216,Nerd Street Gamers Winter Championship,Group Stage: Opening (B),2,674,Sentinels,Spacestation Gaming,2,0
8388,2021-01-13 15:00:00,"Patch 2.0Added YoruAdded Brimstone buffsAdded Omen, Classic nerfs ",216,Nerd Street Gamers Winter Championship,Group Stage: Opening (A),632,1305,Dignitas,Sedated,2,0
8389,2021-01-13 15:00:00,"Patch 2.0Added YoruAdded Brimstone buffsAdded Omen, Classic nerfs ",216,Nerd Street Gamers Winter Championship,Group Stage: Opening (A),856,473,Andbox,Built By Gamers,2,0
8306,2021-01-13 13:00:00,"Patch 1.14Changes to Icebox, Sage, and spectating. ",272,Open Fire,Main Event: Quarterfinals,1981,2113,Dark Passage,ANKA E-Sports,1,2
8307,2021-01-13 13:00:00,"Patch 1.14Changes to Icebox, Sage, and spectating. ",272,Open Fire,Main Event: Quarterfinals,1237,2289,Sangal Esports,MELiNA,2,0
8308,2021-01-13 13:00:00,"Patch 1.14Changes to Icebox, Sage, and spectating. ",272,Open Fire,Main Event: Quarterfinals,6132,2036,İstanbul Wildcats,Besiktas Esports,2,1
7513,2021-01-12 09:00:00,,246,SEA Fire Championship 2020,Playoffs: Lower Round 3,496,2112,ahq e-Sports Club,X10 CRIT,1,2
8304,2021-01-11 09:30:00,"Patch 1.14Changes to Icebox, Sage, and spectating. ",271,The Esports Club Invitational,Tournament: Upper Quarterfinals,1146,800,Godlike Esports,Villainous,2,1
7511,2021-01-11 09:00:00,,246,SEA Fire Championship 2020,Playoffs: Lower Round 2,496,1140,ahq e-Sports Club,TUBEPLE Gaming,2,0
7512,2021-01-11 06:00:00,,246,SEA Fire Championship 2020,Playoffs: Lower Round 2,2112,617,X10 CRIT,Team SMG,2,0
8301,2021-01-11 05:30:00,"Patch 1.14Changes to Icebox, Sage, and spectating. ",271,The Esports Club Invitational,Tournament: Upper Quarterfinals,918,1033,Global Esports,Reckoning Esports,2,0
8385,2021-01-10 23:30:00,"Patch 1.14Changes to Icebox, Sage, and spectating. ",416,Valorant Sunday Showdown #38,Tournament: Grand Final,2214,2033,On The Way,Big Frames,1,2
8383,2021-01-10 22:30:00,"Patch 1.14Changes to Icebox, Sage, and spectating. ",416,Valorant Sunday Showdown #38,Tournament: Semifinals,2214,6422,On The Way,Resonate,1,0
8269,2021-01-10 17:40:00,"Patch 1.14Changes to Icebox, Sage, and spectating. ",244,Complexity x NSG Invitational,Playoffs: Bronze Final,642,1152,Luminosity,Equinox Esports,2,1
8270,2021-01-10 17:40:00,"Patch 1.14Changes to Icebox, Sage, and spectating. ",244,Complexity x NSG Invitational,Playoffs: Grand Final,533,473,XSET,Built By Gamers,2,1
8267,2021-01-10 15:10:00,"Patch 1.14Changes to Icebox, Sage, and spectating. ",244,Complexity x NSG Invitational,Playoffs: Semifinals,533,642,XSET,Luminosity,2,0
8263,2021-01-10 13:00:00,"Patch 1.14Changes to Icebox, Sage, and spectating. ",244,Complexity x NSG Invitational,Playoffs: Quarterfinals,533,468,XSET,Renegades,2,0
8265,2021-01-10 13:00:00,"Patch 1.14Changes to Icebox, Sage, and spectating. ",244,Complexity x NSG Invitational,Playoffs: Quarterfinals,1152,632,Equinox Esports,Dignitas,2,0
8266,2021-01-10 13:00:00,"Patch 1.14Changes to Icebox, Sage, and spectating. ",244,Complexity x NSG Invitational,Playoffs: Quarterfinals,1034,473,NRG Esports,Built By Gamers,1,2
8303,2021-01-10 09:30:00,"Patch 1.14Changes to Icebox, Sage, and spectating. ",271,The Esports Club Invitational,Tournament: Upper Quarterfinals,2028,2144,XTZ Esports,ChillinWithFriends,2,0
7506,2021-01-10 06:00:00,,246,SEA Fire Championship 2020,Playoffs: Upper Semifinals,2112,2110,X10 CRIT,Team SHIFT,1,2
8302,2021-01-10 05:30:00,"Patch 1.14Changes to Icebox, Sage, and spectating. ",271,The Esports Club Invitational,Tournament: Upper Quarterfinals,1204,2130,Paratroops,Ah yeah gaming,2,0
8275,2021-01-09 20:00:00,"Patch 1.14Changes to Icebox, Sage, and spectating. ",244,Complexity x NSG Invitational,Group Stage: Decider (A),473,2271,Built By Gamers,Project !,2,1
8290,2021-01-09 19:45:00,"Patch 1.14Changes to Icebox, Sage, and spectating. ",244,Complexity x NSG Invitational,Group Stage: Decider (D),468,674,Renegades,Spacestation Gaming,2,0
8280,2021-01-09 19:30:00,"Patch 1.14Changes to Icebox, Sage, and spectating. ",244,Complexity x NSG Invitational,Group Stage: Decider (B),632,1166,Dignitas,Time In,2,0
8273,2021-01-09 17:00:00,"Patch 1.14Changes to Icebox, Sage, and spectating. ",244,Complexity x NSG Invitational,Group Stage: Winner's (A),533,2271,XSET,Project !,2,0
8274,2021-01-09 17:00:00,"Patch 1.14Changes to Icebox, Sage, and spectating. ",244,Complexity x NSG Invitational,Group Stage: Elimination (A),473,631,Built By Gamers,beastcoast,2,1
8278,2021-01-09 17:00:00,"Patch 1.14Changes to Icebox, Sage, and spectating. ",244,Complexity x NSG Invitational,Group Stage: Winner's (B),470,632,Complexity,Dignitas,2,0
8279,2021-01-09 17:00:00,"Patch 1.14Changes to Icebox, Sage, and spectating. ",244,Complexity x NSG Invitational,Group Stage: Elimination (B),6419,1166,Elysium,Time In,1,2
8283,2021-01-09 17:00:00,,244,Complexity x NSG Invitational,Group Stage: Winner's (C),856,1152,Andbox,Equinox Esports,1,2
8288,2021-01-09 17:00:00,"Patch 1.14Changes to Icebox, Sage, and spectating. ",244,Complexity x NSG Invitational,Group Stage: Winner's (D),1034,468,NRG Esports,Renegades,2,1
8271,2021-01-09 16:00:00,"Patch 1.14Changes to Icebox, Sage, and spectating. ",244,Complexity x NSG Invitational,Group Stage: Opening (A),533,473,XSET,Built By Gamers,1,0
8276,2021-01-09 16:00:00,"Patch 1.14Changes to Icebox, Sage, and spectating. ",244,Complexity x NSG Invitational,Group Stage: Opening (B),470,6419,Complexity,Elysium,1,0
8277,2021-01-09 16:00:00,"Patch 1.14Changes to Icebox, Sage, and spectating. ",244,Complexity x NSG Invitational,Group Stage: Opening (B),632,1166,Dignitas,Time In,1,0
8281,2021-01-09 16:00:00,,244,Complexity x NSG Invitational,Group Stage: Opening (C),856,2128,Andbox,Carpe Noctem,1,0
8282,2021-01-09 16:00:00,,244,Complexity x NSG Invitational,Group Stage: Opening (C),1152,642,Equinox Esports,Luminosity,1,0
